timestamp,energy
2025-08-29 00:00:00,0.42098688319800126
2025-08-29 00:30:00,0.325421611492817
2025-08-29 01:00:00,0.26452217364147407
2025-08-29 01:30:00,0.24765771392879454
2025-08-29 02:00:00,0.20424734540911932
2025-08-29 02:30:00,0.08525921299188008
2025-08-29 03:00:00,0.08869456589631482
2025-08-29 03:30:00,0.05715178013741413
2025-08-29 04:00:00,0.06308557151780138
2025-08-29 04:30:00,0.1136789506558401
2025-08-29 05:00:00,0.07151780137414117
2025-08-29 05:30:00,0.06402248594628358
2025-08-29 06:00:00,0.054653341661461595
2025-08-29 06:30:00,0.02998126171143036
2025-08-29 07:00:00,0.05402873204247346
2025-08-29 07:30:00,0.13678950655840103
2025-08-29 08:00:00,0.22142410993129297
2025-08-29 08:30:00,0.19206745783885076
2025-08-29 09:00:00,0.20893191755153034
2025-08-29 09:30:00,0.32760774515927543
2025-08-29 10:00:00,0.3179262960649594
2025-08-29 10:30:00,0.09181761399125547
2025-08-29 11:00:00,0.08869456589631482
2025-08-29 11:30:00,0.17114303560274832
2025-08-29 12:00:00,0.3747657713928795
2025-08-29 12:30:00,0.4659587757651468
2025-08-29 13:00:00,0.4743910056214866
2025-08-29 13:30:00,0.6424109931292943
2025-08-29 14:00:00,0.6536539662710806
2025-08-29 14:30:00,0.7601499063085573
2025-08-29 15:00:00,0.8363522798251094
2025-08-29 15:30:00,0.716739537788882
2025-08-29 16:00:00,0.6530293566520925
2025-08-29 16:30:00,0.7504684572142413
2025-08-29 17:00:00,0.6805121798875704
2025-08-29 17:30:00,0.8544659587757653
2025-08-29 18:00:00,0.7866958151155529
2025-08-29 18:30:00,0.7129918800749533
2025-08-29 19:00:00,0.7648344784509683
2025-08-29 19:30:00,0.7133041848844474
2025-08-29 20:00:00,0.8188632104934418
2025-08-29 20:30:00,0.8860087445346659
2025-08-29 21:00:00,0.6983135540287321
2025-08-29 21:30:00,0.7145534041224236
2025-08-29 22:00:00,0.7389131792629607
2025-08-29 22:30:00,0.7785758900687072
2025-08-29 23:00:00,0.7364147407870083
2025-08-29 23:30:00,0.7364147407870083
2025-08-30 00:00:00,0.41661461586508436
